,asin,product name,ratings,reviews,helpful,date,Unnamed: 6,target,text
3294,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Wow! Where have these things been at all my life? This is a really great alternative to soda and the loads of sugar and empty calories that go along with it. We tried these along with the Kirkland brand from Costco. I didn't notice too much of a difference between the two, just that the Costco ones are a bit more colorful and have a slightly more heavier taste. Going back to the Sparking Ice, thus far my favorite flavor has been the black raspberry. Add some ice cubes, pour the beverage and good to go!We also bought little popsicle makers and poured this in them, man they came out good! The Strawberry Kiwi was probably my favorite in a Popsicle form.Visit examinators.com for more awesome reviews

",2,2-Aug-15,,p,"

  Wow! Where have these things been at all my life? This is a really great alternative to soda and the loads of sugar and empty calories that go along with it. We tried these along with the Kirkland brand from Costco. I didn't notice too much of a difference between the two, just that the Costco ones are a bit more colorful and have a slightly more heavier taste. Going back to the Sparking Ice, thus far my favorite flavor has been the black raspberry. Add some ice cubes, pour the beverage and good to go!We also bought little popsicle makers and poured this in them, man they came out good! The Strawberry Kiwi was probably my favorite in a Popsicle form.Visit examinators.com for more awesome reviews

"
3295,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",3,"

  Good taste and great in Summer

",0,26-Dec-17,,n,"

  Good taste and great in Summer

"
3296,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  I love coconut.  I love pineapple.  This drink is just heavenly and my favorite of all the Sparkling Ice Drinks.  All of them are great, except I don't care for the pomegranite or the lemonade tea.  This one is the best!

",1,28-Dec-13,,p,"

  I love coconut.  I love pineapple.  This drink is just heavenly and my favorite of all the Sparkling Ice Drinks.  All of them are great, except I don't care for the pomegranite or the lemonade tea.  This one is the best!

"
3297,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  I like the flavor

",0,31-Dec-19,,p,"

  I like the flavor

"
3298,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  my favorite tasting low cal bevy

",0,15-Dec-17,,p,"

  my favorite tasting low cal bevy

"
3299,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  I am totally addicted to these strawberry lemonade drinks.  I don't understand why the prices vary so much depending on the flavor.  Sweetened with Splenda which makes them much healthier than regular diet sodas.  I love that they are enhanced with vitamins too.  I order these drinks frequently.

",0,1-Mar-15,,p,"

  I am totally addicted to these strawberry lemonade drinks.  I don't understand why the prices vary so much depending on the flavor.  Sweetened with Splenda which makes them much healthier than regular diet sodas.  I love that they are enhanced with vitamins too.  I order these drinks frequently.

"
3300,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  this came within 28 hours during the pandemic. Thanks! but this was not "" Crucial"" LOL

",0,1-Apr-20,,p,"

  this came within 28 hours during the pandemic. Thanks! but this was not "" Crucial"" LOL

"
3301,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  this is my favorite kind of drink so I drink it most of the time it's my replacement to soda it tastes so much better and has vitamins.

",0,15-Jun-17,,p,"

  this is my favorite kind of drink so I drink it most of the time it's my replacement to soda it tastes so much better and has vitamins.

"
3302,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",4,"

  The packaging was great cant wait to drink them.

",0,5-Jun-18,,p,"

  The packaging was great cant wait to drink them.

"
3303,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Horrible taste. Tastes like I'm drinking walnuts.

",0,28-Oct-19,,p,"

  Horrible taste. Tastes like I'm drinking walnuts.

"
3304,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",1,"

  Good flavor, can't keep my granddaughter out of it!!

",0,6-Sep-17,,n,"

  Good flavor, can't keep my granddaughter out of it!!

"
3305,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Love the item but out of the 2 boxes it had a bottle that had leaked out.

",0,5-Oct-20,,p,"

  Love the item but out of the 2 boxes it had a bottle that had leaked out.

"
3306,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",4,"

  Yummy

",0,1-Jul-18,,p,"

  Yummy

"
3307,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  I enjoy this product it is very refreshing.

",0,29-Jun-18,,p,"

  I enjoy this product it is very refreshing.

"
3308,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",4,"

  This taste superb. I love cherry. I will definitely buy more.

",0,26-Jun-18,,p,"

  This taste superb. I love cherry. I will definitely buy more.

"
3309,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  I did not purchase or receive any new supply of this water. And I want the monthly supply of the Coconut Pineapple cancelled completely. That was a mistake. I will order both again when needed.

",0,11-Sep-18,,p,"

  I did not purchase or receive any new supply of this water. And I want the monthly supply of the Coconut Pineapple cancelled completely. That was a mistake. I will order both again when needed.

"
3310,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Used product as a flavored beverage.

",0,29-Apr-20,,p,"

  Used product as a flavored beverage.

"
3311,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  highly reccomend

",0,6-Mar-20,,p,"

  highly reccomend

"
3312,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  nice bottle, good tast and ) calories

",0,20-Sep-19,,p,"

  nice bottle, good tast and ) calories

"
3313,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  This is too good folks! Like biting into a peach and a nectarine. Does not taste artificial. Highly recommend!

",0,16-Nov-16,,p,"

  This is too good folks! Like biting into a peach and a nectarine. Does not taste artificial. Highly recommend!

"
3314,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  The product was expired as of Jan 2020.  Really disappointing and would not recommend

",0,1-Apr-20,,p,"

  The product was expired as of Jan 2020.  Really disappointing and would not recommend

"
3315,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",4,"

  Great way to ween off soda

",0,18-Feb-20,,p,"

  Great way to ween off soda

"
3316,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Tastes like ginger ale. Love the crispness and sparkle! I buy many flavors and this one is my fave

",0,27-Dec-19,,p,"

  Tastes like ginger ale. Love the crispness and sparkle! I buy many flavors and this one is my fave

"
3317,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",1,"

  Tastes yummy

",0,25-May-18,,n,"

  Tastes yummy

"
3318,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Can't say enough good things about the water. However, I've noticed most people either love it or hate it and if they hate it, it's due to the carbonation and after drinking it a couple times, they love it. I drink 3-4 of these per day and hope they never stop selling them. Got me totally off sodas.

",0,28-Nov-11,,p,"

  Can't say enough good things about the water. However, I've noticed most people either love it or hate it and if they hate it, it's due to the carbonation and after drinking it a couple times, they love it. I drink 3-4 of these per day and hope they never stop selling them. Got me totally off sodas.

"
3319,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  These taste good.

",0,20-Sep-18,,p,"

  These taste good.

"
3320,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  great product and fast shipping!

",0,9-Dec-17,,p,"

  great product and fast shipping!

"
3321,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  It's good!

",0,23-Dec-19,,p,"

  It's good!

"
3322,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Liked.

",0,30-Jul-18,,p,"

  Liked.

"
3323,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",3,"

  I get the flavors I want (grape is difficult to find) and it shows up at my door.

",0,10-Jan-18,,n,"

  I get the flavors I want (grape is difficult to find) and it shows up at my door.

"
3324,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  This stuff is GREAT! No calories, but caution, highly addictive. It tastes (as Bill & Ted would say) most EXCELLENT, but not sweet. Which is good for me having diabetes.

",0,3-Oct-15,,p,"

  This stuff is GREAT! No calories, but caution, highly addictive. It tastes (as Bill & Ted would say) most EXCELLENT, but not sweet. Which is good for me having diabetes.

"
3325,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  For my diabetic diet the ICE flavored sparkling water is my favorite choice. . The flavors are delicious.  No more Coke on my diet.

",0,2-Jul-19,,p,"

  For my diabetic diet the ICE flavored sparkling water is my favorite choice. . The flavors are delicious.  No more Coke on my diet.

"
3326,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Taste delicious

",0,15-Sep-20,,p,"

  Taste delicious

"
3327,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",3,"

  My son loves it

",0,23-Apr-20,,n,"

  My son loves it

"
3328,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",4,"

  I did not enjoy the taste and I ordered it by mistake the second time

",0,5-Dec-19,,p,"

  I did not enjoy the taste and I ordered it by mistake the second time

"
3329,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Great with pineapple or coconut rum!

",0,3-Aug-20,,p,"

  Great with pineapple or coconut rum!

"
3330,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",1,"

  One of my favorite drinks; refreshing; Kiwi/Strawberry my favorite.  I keep my refrigerator filled and they are cheaper on Amazon versus the grocery.  ICE much better than knock-off NICE.

",0,16-May-15,,n,"

  One of my favorite drinks; refreshing; Kiwi/Strawberry my favorite.  I keep my refrigerator filled and they are cheaper on Amazon versus the grocery.  ICE much better than knock-off NICE.

"
3331,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Tasty and now my new favorite flavor...sparkling ice always gives me that sweet fix without all the sugars of soda...my second favorite flavor is the pink grapefruit!!

",0,25-Dec-19,,p,"

  Tasty and now my new favorite flavor...sparkling ice always gives me that sweet fix without all the sugars of soda...my second favorite flavor is the pink grapefruit!!

"
3332,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",2,"

  When I was tired of drinking water I had some sparkling ice

",0,14-Sep-20,,n,"

  When I was tired of drinking water I had some sparkling ice

"
3333,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  great

",0,4-May-18,,p,"

  great

"
3334,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Several flavors just don’t appeal...

",0,22-Jan-18,,p,"

  Several flavors just don’t appeal...

"
3335,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  This product was discolored and obviously fake. You can see the color difference in the pictures above. So nasty and scary to not know what you are drinking.

",0,26-Feb-20,,p,"

  This product was discolored and obviously fake. You can see the color difference in the pictures above. So nasty and scary to not know what you are drinking.

"
3336,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  a

",0,26-Jun-18,,p,"

  a

"
3337,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Good~

",0,8-Mar-20,,p,"

  Good~

"
3338,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Great no carb option. Great flavor. Goes great with Tito's!

",0,8-May-20,,p,"

  Great no carb option. Great flavor. Goes great with Tito's!

"
3339,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",1,"

  i love this flavor

",0,31-Jan-18,,n,"

  i love this flavor

"
3340,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Apple flavor was not great.

",0,26-Oct-18,,p,"

  Apple flavor was not great.

"
3341,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",4,"

  My favorite drink and a great price.

",0,11-Nov-19,,p,"

  My favorite drink and a great price.

"
3342,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  not crazy about these, but they are ""ok""............

",0,6-Aug-17,,p,"

  not crazy about these, but they are ""ok""............

"
3343,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",1,"

  the price and fast delivery

",0,17-Jan-18,,n,"

  the price and fast delivery

"
3344,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Taste good and good for you!

",0,28-Mar-19,,p,"

  Taste good and good for you!

"
3345,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",2,"

  good to have in this time of crises

",0,25-Mar-20,,n,"

  good to have in this time of crises

"
3346,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  The left is the one I bought from Kroger the right is the color of the 12 pack I bought from amazon I will be returning I’m pregnant and I’m not going to risk this with it being a complete different color.

",0,11-Dec-19,,p,"

  The left is the one I bought from Kroger the right is the color of the 12 pack I bought from amazon I will be returning I’m pregnant and I’m not going to risk this with it being a complete different color.

"
3347,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  The color is off and so is the taste.

",0,11-Jun-20,,p,"

  The color is off and so is the taste.

"
3348,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Great taste and best part no calories

",0,17-Nov-18,,p,"

  Great taste and best part no calories

"
3349,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  All flavors are yummy!

",0,29-Jun-19,,p,"

  All flavors are yummy!

"
3350,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Love this drink sad when it was gone

",0,16-Jan-18,,p,"

  Love this drink sad when it was gone

"
3351,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Every time we ordered this the bottles came in faded like they were expired. Buy them at the store and much more flavor and color. No more

",0,15-Sep-20,,p,"

  Every time we ordered this the bottles came in faded like they were expired. Buy them at the store and much more flavor and color. No more

"
3352,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  I read all the reviews regarding this product and thought I’d try it.It’s Tastes like overly sweet apple juice. To sweet for my taste.

",0,10-Mar-19,,p,"

  I read all the reviews regarding this product and thought I’d try it.It’s Tastes like overly sweet apple juice. To sweet for my taste.

"
3353,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Delish! Reminds me of a tangy ginger beer! This is my favorite flavor!

",0,31-Jan-20,,p,"

  Delish! Reminds me of a tangy ginger beer! This is my favorite flavor!

"
3354,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",4,"

  I will keep ordered this.  It is delicious and is now my very favorite of the Ice flavors.

",0,13-Jun-17,,p,"

  I will keep ordered this.  It is delicious and is now my very favorite of the Ice flavors.

"
3355,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Overly sweet and not flavorful.

",0,30-Jul-18,,p,"

  Overly sweet and not flavorful.

"
3356,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",1,"

  best sparkling water ever

",0,10-Jul-20,,n,"

  best sparkling water ever

"
3357,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",1,"

  Great value

",0,17-Nov-18,,n,"

  Great value

"
3358,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",4,"

  This tastes terrible.  Very diet-tasting.

",2,3-Jan-17,,p,"

  This tastes terrible.  Very diet-tasting.

"
3359,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  This is my favorite flavor of Sparkling Ice and not easy to find. I was so excited that it could be ordered through Amazon.

",0,11-Jan-20,,p,"

  This is my favorite flavor of Sparkling Ice and not easy to find. I was so excited that it could be ordered through Amazon.

"
3360,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Only place I can find this flavor!

",0,29-Dec-19,,p,"

  Only place I can find this flavor!

"
3361,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Great sugar free drink!

",0,9-Dec-19,,p,"

  Great sugar free drink!

"
3362,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  ICE drinks taste very good, and there are so many different flavors. Drinking ICE is a much better alternative to drinking soda. If you go into warehouse deals at Amazon, you can find 12 packs of ICE even cheaper than the dollar per bottle price.

",0,6-Sep-13,,p,"

  ICE drinks taste very good, and there are so many different flavors. Drinking ICE is a much better alternative to drinking soda. If you go into warehouse deals at Amazon, you can find 12 packs of ICE even cheaper than the dollar per bottle price.

"
3363,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  good deal

",0,14-Mar-18,,p,"

  good deal

"
3364,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  thank you

",0,14-Mar-18,,p,"

  thank you

"
3365,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  If your not a fan of water or seltzer this is the perfect alternative.  Its between both of them and the taste is amazing.

",0,9-Mar-20,,p,"

  If your not a fan of water or seltzer this is the perfect alternative.  Its between both of them and the taste is amazing.

"
3366,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Love this drink. Makes a good mixer for cocktails

",0,17-Jul-19,,p,"

  Love this drink. Makes a good mixer for cocktails

"
3367,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",4,"

  product arrived with no gas..Not normal. Has a taste as if it had been opened (no fizz)

",0,11-Aug-18,,p,"

  product arrived with no gas..Not normal. Has a taste as if it had been opened (no fizz)

"
3368,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  great taste,

",0,19-Aug-20,,p,"

  great taste,

"
3369,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",1,"

  Great variety

",0,19-Feb-18,,n,"

  Great variety

"
3370,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Love it !!

",0,16-Jun-18,,p,"

  Love it !!

"
3371,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  It taste good. The young lady that drop my package was very nice and friendly. Thank you amazon for the good service.

",0,30-Jul-20,,p,"

  It taste good. The young lady that drop my package was very nice and friendly. Thank you amazon for the good service.

"
3372,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",3,"

  THIS IS MY FAVORITE FLAVOR

",0,18-Dec-17,,n,"

  THIS IS MY FAVORITE FLAVOR

"
3373,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Very refreshing sports drink or summertime refresher. Great taste, no calories and good value.

",0,6-Mar-20,,p,"

  Very refreshing sports drink or summertime refresher. Great taste, no calories and good value.

"
3374,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Our Favorite Flavor!

",0,16-Mar-19,,p,"

  Our Favorite Flavor!

"
3375,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Very tasty!

",0,27-Feb-18,,p,"

  Very tasty!

"
3376,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Great flavor.

",0,25-Feb-18,,p,"

  Great flavor.

"
3377,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Great stuff, nicely carbonated , flavors really work for me!! and no calories? Cannot see the downside for us whom eschew water as a flavor. Please don't tell me it causes cancer.

",0,23-Jul-16,,p,"

  Great stuff, nicely carbonated , flavors really work for me!! and no calories? Cannot see the downside for us whom eschew water as a flavor. Please don't tell me it causes cancer.

"
3378,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  I'm diabetic & this drink gives me everything I miss in sweet drinks.And its healthy to! only problem is they add a grape fruit water sometimes & Ican't drink it.

",0,12-Dec-15,,p,"

  I'm diabetic & this drink gives me everything I miss in sweet drinks.And its healthy to! only problem is they add a grape fruit water sometimes & Ican't drink it.

"
3379,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  The best flavored water ever!!! I drink it everyday The

",0,3-Mar-20,,p,"

  The best flavored water ever!!! I drink it everyday The

"
3380,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",4,"

  Great price and easy delivery. Authentic ginger beer taste in a slightly milder less hot flavor while being completely crisp and fresh.

",0,9-May-20,,p,"

  Great price and easy delivery. Authentic ginger beer taste in a slightly milder less hot flavor while being completely crisp and fresh.

"
3381,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Delicious!! Love these!! And the price is good. Plus not having to lug them home from the store --YAY!

",0,10-Jun-17,,p,"

  Delicious!! Love these!! And the price is good. Plus not having to lug them home from the store --YAY!

"
3382,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",1,"

  Even though these drinks are expensive compared with other zero calorie flavored seltzers, they taste great and have so much flavor you'd never know they weren't sugared soda.

",0,9-Nov-15,,n,"

  Even though these drinks are expensive compared with other zero calorie flavored seltzers, they taste great and have so much flavor you'd never know they weren't sugared soda.

"
3383,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",4,"

  Great taste, would prefer a lower price

",0,19-Nov-17,,p,"

  Great taste, would prefer a lower price

"
3384,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  I like these as a work afternoon beverage - refreshing, a bit energizing. The grapefruit's slightly too tart but in general that's good because it makes me consume them less compulsively than I would a flavor that was a bit sweeter.

",1,26-Jun-14,,p,"

  I like these as a work afternoon beverage - refreshing, a bit energizing. The grapefruit's slightly too tart but in general that's good because it makes me consume them less compulsively than I would a flavor that was a bit sweeter.

"
3385,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Always good would prefer a couple other varieties but it is what it is. Still a good product at a relatively good price

",0,9-Oct-16,,p,"

  Always good would prefer a couple other varieties but it is what it is. Still a good product at a relatively good price

"
3386,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  My favorite!

",0,25-Feb-18,,p,"

  My favorite!

"
3387,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Taste is good and a nice refreshing drink for hot summer days.

",0,17-Sep-17,,p,"

  Taste is good and a nice refreshing drink for hot summer days.

"
3388,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  couldnt tell you. never received item. I do like icee drink. Please send back out or refund me.

",0,22-Mar-20,,p,"

  couldnt tell you. never received item. I do like icee drink. Please send back out or refund me.

"
3389,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  These are very tasty and have vitamins in them and no calories. Mixes well with bourbon. However it is double the price that you pay at the grocery store.

",2,30-Jan-16,,p,"

  These are very tasty and have vitamins in them and no calories. Mixes well with bourbon. However it is double the price that you pay at the grocery store.

"
3390,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",4,"

  I drank it

",0,20-Dec-19,,p,"

  I drank it

"
3391,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  this is my favorite flavor of ice,

",0,1-Jul-18,,p,"

  this is my favorite flavor of ice,

"
3392,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  delicious flavor and just the right amount of bubbles.

",0,18-Jul-17,,p,"

  delicious flavor and just the right amount of bubbles.

"
3393,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",4,"

  Great taste

",0,19-Feb-18,,p,"

  Great taste

"
3394,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Tastes great with no calories

",0,22-May-19,,p,"

  Tastes great with no calories

"
3395,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",1,"

  love the new flavor

",0,29-Mar-18,,n,"

  love the new flavor

"
3396,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Tastes great, better served cold. Good alternative to Apple cider.

",0,17-Dec-19,,p,"

  Tastes great, better served cold. Good alternative to Apple cider.

"
3397,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  After running around the stores looking for these ICE coconut/pineapple drinks...I just gave up on them.....the stores had a lot of other flavors, but the Coco/Pine is my favorite.  My daughter checked the Amazon lists, and saw that I could get them DELIVERED!!  I was so surprised! Who'd think about mailing 3 cartons of drinks?  They came today, which was earlier than than I was told they'd get here...all in good shape....not a one leaked, or burst! :)  I've taken out an automatic delivery on these, and I'm just doing a dance, I'm so happy! Thanks very much for the great service!!

",0,19-May-14,,p,"

  After running around the stores looking for these ICE coconut/pineapple drinks...I just gave up on them.....the stores had a lot of other flavors, but the Coco/Pine is my favorite.  My daughter checked the Amazon lists, and saw that I could get them DELIVERED!!  I was so surprised! Who'd think about mailing 3 cartons of drinks?  They came today, which was earlier than than I was told they'd get here...all in good shape....not a one leaked, or burst! :)  I've taken out an automatic delivery on these, and I'm just doing a dance, I'm so happy! Thanks very much for the great service!!

"
3398,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Awesome

",0,9-Mar-18,,p,"

  Awesome

"
3399,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Awesome

",0,9-Mar-18,,p,"

  Awesome

"
3400,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  tastes good

",0,17-Feb-18,,p,"

  tastes good

"
3401,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  My favorite kind Will buy again

",0,19-Mar-18,,p,"

  My favorite kind Will buy again

"
3402,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Love the taste and the flavor

",0,25-Jan-18,,p,"

  Love the taste and the flavor

"
3403,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  I love the taste and the price.

",0,22-Feb-20,,p,"

  I love the taste and the price.

"
3404,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Great price never damaged

",0,11-Feb-19,,p,"

  Great price never damaged

"
3405,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Liked the taste and freshness.

",0,12-Feb-20,,p,"

  Liked the taste and freshness.

"
3406,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",4,"

  Delicious

",0,5-Jan-20,,p,"

  Delicious

"
3407,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Awful.

",1,18-Aug-20,,p,"

  Awful.

"
3408,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",1,"

  Sugarless with substitute.  Hate it!  Label was deceiving!  Would never buy again.  Would like to return unopened bottles, all but one from pack I bought.  Horrible taste.

",0,30-Jun-19,,n,"

  Sugarless with substitute.  Hate it!  Label was deceiving!  Would never buy again.  Would like to return unopened bottles, all but one from pack I bought.  Horrible taste.

"
3409,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  They don't tell you that this product contains artificial sweetener which leaves an unpleasant aftertaste.Can't recommend to anyone.

",2,22-Dec-14,,p,"

  They don't tell you that this product contains artificial sweetener which leaves an unpleasant aftertaste.Can't recommend to anyone.

"
3410,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  GREAT ITEM

",0,19-Jul-19,,p,"

  GREAT ITEM

"
3411,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Love these drinks!!

",0,22-Sep-19,,p,"

  Love these drinks!!

"
3412,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  My favorite by far.

",0,9-Jan-20,,p,"

  My favorite by far.

"
